0	1.1133464e-08
3.8923827e-08	1.8645028e-08
7.7847655e-08	3.093698e-08
1.1677148e-07	4.5019598e-08
1.5569531e-07	6.0999411e-08
1.9461914e-07	7.6637107e-08
2.3354296e-07	9.0027175e-08
2.7246679e-07	9.6646247e-08
3.1139062e-07	9.9522495e-08
3.5031445e-07	1.0108622e-07
3.8923827e-07	1.0142611e-07
4.281621e-07	1.0096449e-07
4.6708593e-07	9.8242364e-08
5.0600976e-07	9.6582458e-08
5.4493358e-07	9.7798845e-08
5.8385741e-07	9.9860971e-08
6.2278124e-07	9.8654125e-08
6.6170506e-07	9.2504322e-08
7.0062889e-07	7.5242756e-08
7.3955272e-07	5.773722e-08
7.7847655e-07	4.2781262e-08
8.1740037e-07	2.6431364e-08
8.563242e-07	1.4719483e-08
8.9524803e-07	1.6584954e-08
9.3417186e-07	2.9385246e-08
9.7309568e-07	4.6311787e-08
1.0120195e-06	6.1971842e-08
1.0509433e-06	7.6344894e-08
1.0898672e-06	8.899917e-08
1.128791e-06	9.8998881e-08
1.1677148e-06	1.0499487e-07
1.2066386e-06	1.0720201e-07
1.2455625e-06	1.0631731e-07
1.2844863e-06	1.039036e-07
1.3234101e-06	1.0290148e-07
1.362334e-06	9.9080163e-08
1.4012578e-06	9.0711297e-08
1.4401816e-06	7.8576277e-08
1.4791054e-06	6.6397158e-08
1.5180293e-06	5.6281018e-08
1.5569531e-06	4.0144082e-08
1.5958769e-06	2.5272352e-08
1.6348007e-06	1.7283208e-08
1.6737246e-06	1.865252e-08
1.7126484e-06	3.1160603e-08
1.7515722e-06	4.8090936e-08
1.7904961e-06	6.6697186e-08
1.8294199e-06	8.251197e-08
1.8683437e-06	9.3551521e-08
1.9072675e-06	9.9026325e-08
1.9461914e-06	1.0065863e-07
1.9851152e-06	9.9458138e-08
2.024039e-06	9.8211927e-08
2.0629628e-06	9.9101316e-08
2.1018867e-06	9.973079e-08
2.1408105e-06	9.7547343e-08
2.1797343e-06	9.4419443e-08
2.2186582e-06	8.9731254e-08
2.257582e-06	8.4818387e-08
2.2965058e-06	7.8000132e-08
2.3354296e-06	6.4582394e-08
2.3743535e-06	5.2920952e-08
2.4132773e-06	4.0415847e-08
2.4522011e-06	3.0643599e-08
2.4911249e-06	2.3717917e-08
2.5300488e-06	2.0721965e-08
2.5689726e-06	2.7485179e-08
2.6078964e-06	4.0392456e-08
2.6468203e-06	5.5943705e-08
2.6857441e-06	6.9555617e-08
2.7246679e-06	8.1316267e-08
2.7635917e-06	9.162819e-08
2.8025156e-06	9.9648773e-08
2.8414394e-06	1.0426099e-07
2.8803632e-06	1.0524203e-07
2.919287e-06	1.0385923e-07
2.9582109e-06	1.0258651e-07
2.9971347e-06	9.7655058e-08
3.0360585e-06	9.1925859e-08
